Deal_ID,Relative_Year,Calendar_Year,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,Provisional_Classification,Provisional_Confidence,Initial_Group,screen_group,Completion_Year,Acquirer_Normalized,Target_Normalized,Acquirer_Raw,Target_Raw,Deal_Subtype_Level_3,Deal_Country_s,Deal_Value_USD_m,Financial_Currency,Multiple_Deal_Acquirer,dup_drop,eligible_strict,eligible_broad,Post_Excluding_t0,is_t0,Innovation_Deal,Treatment_x_Post,n_pre,n_post,preferred,minimal,balanced,in_strict_group
TRT-0039,-1,2012,1043.963,124.738,65.924,1159.096,435.119,,5.9027493305862855,11.948507753627284,37.53951355194047,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2013,eurofins scientific,aros applied biotechnology,Eurofins Scientific SE,AROS Applied Biotechnology AS,Majority Acquisition,Denmark,,EUR,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0039,0,2013,1225.572,151.279,72.18,1497.016,684.103,,5.43501177661183,12.343542443854789,45.69777477328231,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2013,eurofins scientific,aros applied biotechnology,Eurofins Scientific SE,AROS Applied Biotechnology AS,Majority Acquisition,Denmark,,EUR,No,False,False,True,0,1,1.0,0.0,3,3,True,True,True,True
TRT-0039,1,2014,1410.227,174.39,79.104,1873.19,710.232,,4.694312454490912,12.366094252911056,37.91564123233628,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2013,eurofins scientific,aros applied biotechnology,Eurofins Scientific SE,AROS Applied Biotechnology AS,Majority Acquisition,Denmark,,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0039,2,2015,1950.074,235.358,87.316,3699.833,1710.033,0.0,3.133523762597068,12.069183015618894,46.219194217684965,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2013,eurofins scientific,aros applied biotechnology,Eurofins Scientific SE,AROS Applied Biotechnology AS,Majority Acquisition,Denmark,,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0039,3,2016,2536.608,317.946,173.997,4129.415,1383.878,0.0,4.4447946980348565,12.534297770881428,33.51268884333495,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2013,eurofins scientific,aros applied biotechnology,Eurofins Scientific SE,AROS Applied Biotechnology AS,Majority Acquisition,Denmark,,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0043,-3,2011,0.0,-4.4787,-4.7173,6.4058,5.8733,1.5582,-73.64107527553155,,91.6869,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0043,-2,2012,0.0,-4.9427,-4.9255,2.7335,6.7075,2.036,-105.4661,,245.385,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0043,-1,2013,0.1732,-5.2995,-4.8107,6.216,4.0451,2.2675,-110.453,-3060.5442,65.0754,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0043,0,2014,0.1948,-10.7497,-10.947,60.0873,2.5483,6.7491,-34.0375,-6170.0637,4.241,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,0,1,1.0,0.0,3,3,True,True,True,True
TRT-0043,1,2015,1.8941,-14.5055,-13.9118,86.8379,2.6441,8.1551,-18.245,-939.4909,3.0449,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0043,2,2016,8.4755,-23.4347,-24.6835,66.3531,2.5259,8.1829,-33.4001,-441.3549,3.8067,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0043,3,2017,8.6742,-18.369,-18.3393,55.3739,7.3638,11.6276,-30.3343,-231.8636,13.2984,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0045,-3,2010,3471.1,794.1,588.0,5387.6,1107.9,661.5,11.75,22.88,20.5639,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0045,-2,2011,4263.4,1109.2,865.0,6380.2,1100.0,754.7,14.7,26.02,17.2408,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0045,-1,2012,4681.2,949.2,745.4,7317.2,1100.0,894.3,10.88,20.28,15.0331,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,0,0,1.0,0.0,3,3,True,True,True,True
TRT-0045,0,2013,4934.3,1733.5,665.1,8323.0,0.0,913.5,8.51,35.13,0.0,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,0,1,1.0,0.0,3,3,True,True,True,True
TRT-0045,1,2014,6022.1,1698.0,3405.5,13632.1,850.0,762.7,31.02,28.2,6.2353,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0045,2,2015,6416.7,1419.5,1303.4,16609.8,1581.4,905.8,8.62,22.12,9.5209,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
TRT-0045,3,2016,11396.6,962.9,327.4,67035.4,22967.8,1430.9,0.78,8.45,34.2622,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,1,0,1.0,1.0,3,3,True,True,True,True
CTL-0005,-3,2017,4530.0,1130.0,753.0,9917.0,1630.0,1057.0,7.4817,24.9448,16.4364,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,0,0,,,3,3,True,True,True,False
CTL-0005,-2,2018,4632.0,1105.0,800.0,10514.0,1531.0,1161.0,7.8312,23.8558,14.5615,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,0,0,,,3,3,True,True,True,False
CTL-0005,-1,2019,4913.0,1118.0,792.0,11081.0,1282.0,1272.0,7.335,22.756,11.5694,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,0,0,,,3,3,True,True,True,False
CTL-0005,0,2020,5347.0,1093.0,732.0,13319.0,2750.0,1569.0,6.0,20.4414,20.6472,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,0,1,,,3,3,True,True,True,False
CTL-0005,1,2021,5777.0,1318.0,1058.0,14210.0,2141.0,1629.0,7.6864,22.8146,15.0669,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,1,0,,,3,3,True,True,True,False
CTL-0005,2,2022,5517.0,679.0,418.0,15868.0,3000.0,1670.0,2.7794,12.3074,18.906,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,1,0,,,3,3,True,True,True,False
CTL-0005,3,2023,5252.0,659.0,343.0,15539.0,3102.0,1630.0,2.1842,12.5476,19.9627,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,1,0,,,3,3,True,True,True,False
CTL-0028,-3,2017,21.7254,19.8088,19.6108,458.8717,0.0,,4.4884,91.1781,0.0,Alternative rationale,Medium (manual overlap resolution),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,esteve pharmaceuticals,esteve pharmaceuticals,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,100% Acquisition,Germany,,EUR,No,False,True,True,0,0,0.0,0.0,3,1,False,False,False,True
CTL-0028,-2,2018,16.6488,12.6743,16.2293,538.6484,17.1185,,3.2539,76.1274,3.178,Alternative rationale,Medium (manual overlap resolution),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,esteve pharmaceuticals,esteve pharmaceuticals,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,100% Acquisition,Germany,,EUR,No,False,True,True,0,0,0.0,0.0,3,1,False,False,False,True
CTL-0028,-1,2019,174.3453,166.8558,168.7513,890.9543,23.5852,,23.6081,95.7042,2.6472,Alternative rationale,Medium (manual overlap resolution),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,esteve pharmaceuticals,esteve pharmaceuticals,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,100% Acquisition,Germany,,EUR,No,False,True,True,0,0,0.0,0.0,3,1,False,False,False,True
CTL-0028,0,2020,6.5,-23.2304,66.1837,851.7258,30.0069,,7.5956,-357.3914,3.5231,Alternative rationale,Medium (manual overlap resolution),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,esteve pharmaceuticals,esteve pharmaceuticals,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,100% Acquisition,Germany,,EUR,No,False,True,True,0,1,0.0,0.0,3,1,False,False,False,True
CTL-0028,1,2021,54.348,46.584,42.709,779.869,0.021,,5.2352,85.7143,0.0027,Alternative rationale,Medium (manual overlap resolution),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,esteve pharmaceuticals,esteve pharmaceuticals,Esteve Pharmaceuticals SA,ESTEVE Pharmaceuticals GmbH,100% Acquisition,Germany,,EUR,No,False,True,True,1,0,0.0,0.0,3,1,False,False,False,True
CTL-0038,-3,2017,44.2803,-8.793,11.4095,587.4154,,,2.0474,-19.8576,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,zentiva,labormed pharma,Zentiva Group AS,LaborMed Pharma SA,100% Acquisition,Romania,,EUR,Yes,False,True,True,0,0,0.0,0.0,1,0,False,False,False,True
CTL-0055,-3,2016,43.092,-6.7477,9.9192,530.3736,,,1.8976,-15.6588,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2019,zentiva,creo pharma,Zentiva Group AS,Creo Pharma Ltd (Inactive),100% Acquisition,United Kingdom,,EUR,Yes,False,True,True,0,0,0.0,0.0,2,0,False,False,False,True
CTL-0055,-2,2017,44.2803,-8.793,11.4095,587.4154,,,2.0474,-19.8576,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2019,zentiva,creo pharma,Zentiva Group AS,Creo Pharma Ltd (Inactive),100% Acquisition,United Kingdom,,EUR,Yes,False,True,True,0,0,0.0,0.0,2,0,False,False,False,True
CTL-0064,-3,2015,1047.676,282.228,198.792,1468.886,326.933,76.736,13.9792,26.9385,22.2572,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,recordati,laboratoires tonipharm,Recordati SpA,Laboratoires Tonipharm,100% Acquisition,France,,EUR,No,False,True,True,0,0,0.0,0.0,3,3,True,True,True,True
CTL-0064,-2,2016,1153.942,340.416,237.406,1560.743,349.761,83.71,15.6723,29.5003,22.4099,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,recordati,laboratoires tonipharm,Recordati SpA,Laboratoires Tonipharm,100% Acquisition,France,,EUR,No,False,True,True,0,0,0.0,0.0,3,3,True,True,True,True
CTL-0064,-1,2017,1288.123,408.738,288.762,2056.407,680.749,100.256,15.9663,31.7313,33.1038,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,recordati,laboratoires tonipharm,Recordati SpA,Laboratoires Tonipharm,100% Acquisition,France,,EUR,No,False,True,True,0,0,0.0,0.0,3,3,True,True,True,True
CTL-0064,0,2018,1352.235,444.913,312.376,2161.265,788.135,109.693,14.8127,32.902,36.4664,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,recordati,laboratoires tonipharm,Recordati SpA,Laboratoires Tonipharm,100% Acquisition,France,,EUR,No,False,True,True,0,1,0.0,0.0,3,3,True,True,True,True
CTL-0064,1,2019,1481.848,467.142,368.825,2808.93,1100.553,129.681,14.8415,31.5243,39.1805,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,recordati,laboratoires tonipharm,Recordati SpA,Laboratoires Tonipharm,100% Acquisition,France,,EUR,No,False,True,True,1,0,0.0,0.0,3,3,True,True,True,True
CTL-0064,2,2020,1448.867,469.523,354.984,2711.654,1061.059,146.236,12.8604,32.4062,39.1296,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,recordati,laboratoires tonipharm,Recordati SpA,Laboratoires Tonipharm,100% Acquisition,France,,EUR,No,False,True,True,1,0,0.0,0.0,3,3,True,True,True,True
CTL-0064,3,2021,1580.074,517.293,385.966,2816.199,990.716,166.138,13.9644,32.7385,35.1792,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,recordati,laboratoires tonipharm,Recordati SpA,Laboratoires Tonipharm,100% Acquisition,France,,EUR,No,False,True,True,1,0,0.0,0.0,3,3,True,True,True,True
CTL-0071,-3,2015,45102.5231,17114.5082,8302.9113,69745.7535,21404.3598,8856.5636,11.7156,37.9458,30.6891,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2018,f hoffmann la roche,tusk therapeutics,F. Hoffmann-La Roche Ltd,Tusk Therapeutics Ltd,100% Acquisition,United Kingdom,766.0,EUR,Yes,False,True,True,0,0,,,3,3,True,True,True,False
